id,random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
410.bwaves-1963B_221,0.049376,563552,0.047057,563552,0.045593,535824,0.044677,535824,0.044128,535824,0.043823,535824,0.043579,535824,0.043091,535824,0.042480,507120,12303488
410.bwaves-1963B_236,0.049803,568560,0.047484,568560,0.045959,539840,0.044982,539840,0.044494,539840,0.044189,539840,0.043884,539840,0.043396,539840,0.042786,511088,12304160
410.bwaves-1963B_251,0.049925,570128,0.047606,570128,0.046081,541440,0.045165,541440,0.044616,541440,0.044311,541440,0.044006,541440,0.043518,541440,0.042908,512128,12305584
410.bwaves-1963B_266,0.049376,563184,0.047057,563184,0.045532,534880,0.044616,534880,0.044067,534880,0.043762,534880,0.043518,534880,0.043030,534880,0.042419,506544,12302112
410.bwaves-1963B_281,0.049498,564864,0.047179,564864,0.045715,536832,0.044738,536832,0.044250,536832,0.043945,536832,0.043701,536832,0.043213,536832,0.042541,508272,12300080
410.bwaves-1963B_296,0.049742,567600,0.047423,567600,0.045898,538928,0.044921,538928,0.044372,538928,0.044067,538928,0.043823,538928,0.043335,538928,0.042664,509344,12305248
410.bwaves-1963B_311,0.049498,564960,0.047179,564960,0.045715,537088,0.044738,537088,0.044250,537088,0.043945,537088,0.043701,537088,0.043213,537088,0.042602,509152,12303440
410.bwaves-1963B_326,0.049498,564352,0.047179,564352,0.045654,536048,0.044738,536048,0.044189,536048,0.043884,536048,0.043640,536048,0.043152,536048,0.042480,506976,12296000
410.bwaves-1963B_341,0.189729,491184,0.187105,491184,0.185762,491184,0.184969,490976,0.184481,489632,0.184176,489616,0.183993,489520,0.183077,489248,0.178440,488960,2662720
410.bwaves-1963B_355,0.121627,413824,0.120285,413776,0.119613,413776,0.119308,413776,0.119125,413776,0.119064,413760,0.119003,413760,0.118515,413760,0.113450,413760,3478400
410.bwaves-1963B_368,0.307930,555872,0.306222,555872,0.305306,555872,0.304818,555712,0.304574,555600,0.304391,555568,0.304025,555568,0.299326,555568,0.277846,555568,1825920
410.bwaves-1963B_382,0.109667,559536,0.106921,559536,0.105334,559536,0.104358,552656,0.103747,552464,0.103381,552336,0.103015,552208,0.101612,551904,0.095876,551392,5365200
410.bwaves-1963B_395,0.051085,582720,0.048766,582720,0.047240,555664,0.046325,555664,0.045776,555664,0.045471,555664,0.045226,555664,0.044738,555664,0.044006,526336,12298320
410.bwaves-1963B_410,0.050413,574784,0.048095,574784,0.046569,546704,0.045593,546704,0.045104,546704,0.044799,546704,0.044555,546704,0.044067,546704,0.043396,518096,12289248
410.bwaves-1963B_425,0.050902,580032,0.048522,580032,0.046996,551344,0.046020,551344,0.045471,551344,0.045165,551344,0.044921,551344,0.044433,551344,0.043823,523440,12292112
410.bwaves-1963B_440,0.050596,576448,0.048217,576448,0.046691,548480,0.045776,548480,0.045226,548480,0.044921,548480,0.044677,548480,0.044189,548480,0.043518,519744,12290720
410.bwaves-1963B_455,0.050780,578880,0.048400,578880,0.046874,549776,0.045898,549776,0.045349,549776,0.045043,549776,0.044799,549776,0.044311,549776,0.043701,521488,12290064
410.bwaves-1963B_470,0.050780,578416,0.048400,578416,0.046874,550560,0.045959,550560,0.045410,550560,0.045104,550560,0.044860,550560,0.044372,550560,0.043762,522400,12289280
410.bwaves-1963B_485,0.050719,577872,0.048339,577872,0.046813,549408,0.045837,549408,0.045287,549408,0.044982,549408,0.044738,549408,0.044250,549408,0.043640,521616,12290528
410.bwaves-1963B_500,0.050352,573712,0.048034,573712,0.046508,546304,0.045593,546304,0.045043,546304,0.044738,546304,0.044494,546304,0.044006,546304,0.043396,517712,12286480
410.bwaves-1963B_515,0.051146,582592,0.048766,582592,0.047179,553696,0.046203,553696,0.045654,553696,0.045349,553696,0.045104,553696,0.044616,553696,0.043945,524480,12291024
410.bwaves-1963B_530,0.050719,577696,0.048339,577696,0.046752,547600,0.045776,547600,0.045226,547600,0.044921,547600,0.044616,547600,0.044128,547600,0.043518,518960,12284288
410.bwaves-1963B_545,0.050719,578480,0.048400,578480,0.046874,550960,0.045959,550960,0.045410,550960,0.045104,550960,0.044860,550960,0.044372,550960,0.043762,522384,12292208
410.bwaves-1963B_560,0.065364,570768,0.062740,570768,0.061092,562256,0.059994,550448,0.059323,550448,0.059018,550448,0.058774,550448,0.058407,550448,0.057858,530336,9390352
410.bwaves-1963B_574,0.177951,535392,0.176792,535392,0.176121,535392,0.175816,535296,0.175633,534880,0.175510,534768,0.175388,534704,0.174534,534704,0.168493,534704,3049792
410.bwaves-1963B_587,0.050047,571536,0.047728,571536,0.046203,543184,0.045287,543184,0.044738,543168,0.044433,543008,0.044189,542704,0.043701,542240,0.043030,517792,12305776
410.bwaves-1963B_602,0.050413,575264,0.048034,575264,0.046569,547296,0.045593,547296,0.045043,547296,0.044738,547296,0.044494,547296,0.044006,547296,0.043396,518560,12307168
410.bwaves-1963B_617,0.050658,578720,0.048339,578720,0.046813,550480,0.045837,550480,0.045287,550480,0.044982,550480,0.044738,550480,0.044250,550480,0.043640,522192,12314912
410.bwaves-1963B_632,0.050535,577024,0.048156,577024,0.046630,549072,0.045715,549072,0.045165,549072,0.044860,549072,0.044616,549072,0.044128,549072,0.043518,520720,12317072
410.bwaves-1963B_647,0.050596,578288,0.048278,578288,0.046752,550384,0.045837,550384,0.045287,550384,0.044982,550384,0.044738,550384,0.044250,550384,0.043640,523072,12317184
410.bwaves-1963B_662,0.050719,579280,0.048339,579280,0.046813,550736,0.045837,550736,0.045287,550736,0.044982,550736,0.044738,550736,0.044250,550736,0.043640,522672,12318864
410.bwaves-1963B_677,0.050841,580832,0.048461,580832,0.046935,552512,0.046020,552512,0.045471,552512,0.045165,552512,0.044921,552512,0.044433,552512,0.043762,523696,12316512
410.bwaves-1963B_692,0.050780,580160,0.048461,580160,0.046874,551568,0.045959,551568,0.045410,551568,0.045104,551568,0.044860,551568,0.044372,551568,0.043762,523360,12315360
410.bwaves-1963B_707,0.050413,575744,0.048095,575744,0.046569,547488,0.045593,547488,0.045043,547488,0.044738,547488,0.044494,547488,0.044067,547488,0.043457,520432,12314560
410.bwaves-1963B_722,0.050841,580768,0.048461,580768,0.046935,552592,0.046020,552592,0.045471,552592,0.045165,552592,0.044921,552592,0.044433,552592,0.043823,524832,12317600
410.bwaves-2097B_0,0.003121,25888,0.002693,25888,0.002327,25888,0.001107,25888,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,10771568
410.bwaves-2097B_14,0.003121,28064,0.002754,28064,0.002388,28064,0.001107,28064,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11539936
410.bwaves-2097B_29,0.003121,28416,0.002754,28416,0.002388,28416,0.001168,28416,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11541744
410.bwaves-2097B_44,0.003243,29056,0.002816,29056,0.002510,29056,0.001290,29056,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11541984
410.bwaves-2097B_59,0.003060,27504,0.002693,27504,0.002327,27504,0.001046,27504,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11546384
410.bwaves-2097B_74,0.003182,28768,0.002816,28768,0.002449,28768,0.001229,28768,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11540960
410.bwaves-2097B_89,0.003060,27792,0.002693,27792,0.002327,27792,0.001046,27792,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11542352
410.bwaves-2097B_104,0.003182,28672,0.002816,28672,0.002449,28672,0.001229,28672,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,11541984
410.bwaves-2097B_119,0.003365,28736,0.002938,28736,0.002632,28736,0.001717,28736,0.000619,2608,0.000314,2608,0.000000,2608,0.000000,0,0.000000,0,10928720
410.bwaves-2097B_134,0.111192,277840,0.110460,277840,0.110094,277840,0.109911,277680,0.109789,277680,0.109728,277680,0.109362,277680,0.105639,277680,0.093068,277680,2532048
410.bwaves-2097B_147,0.008979,76208,0.008125,76208,0.007697,76160,0.007331,75792,0.006050,75440,0.002449,13488,0.000000,0,0.000000,0,0.000000,0,10464704
410.bwaves-2097B_162,0.028506,314960,0.026737,287120,0.025638,287120,0.025028,287120,0.024662,287120,0.024418,287120,0.023929,287120,0.023319,259584,0.022709,259584,11795568
410.bwaves-2097B_177,0.051024,569712,0.048583,569712,0.047057,540608,0.046020,540608,0.045471,540608,0.045165,540608,0.044921,540608,0.044372,540608,0.043762,511616,12047216
410.bwaves-2097B_192,0.050902,568560,0.048522,568560,0.046935,540576,0.046020,540576,0.045471,540576,0.045165,540576,0.044860,540576,0.044372,540576,0.043701,510704,12051008
410.bwaves-2097B_207,0.050474,563952,0.048095,563952,0.046569,536096,0.045654,536096,0.045104,536096,0.044799,536096,0.044555,536096,0.044006,536096,0.043396,507248,12047184
410.bwaves-2097B_222,0.050535,564304,0.048156,564304,0.046630,536560,0.045654,536560,0.045165,536560,0.044860,536560,0.044555,536560,0.044067,536560,0.043457,508464,12045392
410.bwaves-2097B_237,0.050719,566672,0.048339,566672,0.046752,537920,0.045776,537920,0.045226,537920,0.044921,537920,0.044677,537920,0.044189,537920,0.043518,509552,12050176
410.bwaves-2097B_252,0.050169,559872,0.047789,559872,0.046203,530576,0.045226,530576,0.044677,530576,0.044372,530576,0.044128,530576,0.043579,530576,0.042969,503072,12038816
410.bwaves-2097B_267,0.050474,563888,0.048095,563888,0.046569,535632,0.045593,535632,0.045104,535632,0.044799,535632,0.044494,535632,0.044006,535632,0.043335,506128,12042544
410.bwaves-2097B_282,0.050413,562816,0.048034,562816,0.046569,536336,0.045654,536336,0.045104,536336,0.044799,536336,0.044555,536336,0.044067,536336,0.043396,507280,12044320
410.bwaves-2097B_297,0.050352,562704,0.048034,562704,0.046508,535280,0.045532,535280,0.044982,535280,0.044738,535280,0.044433,535280,0.043945,535280,0.043335,507584,12048400
410.bwaves-2097B_312,0.050596,564832,0.048217,564832,0.046630,536192,0.045654,536192,0.045104,536192,0.044799,536192,0.044555,536192,0.044067,536192,0.043457,508608,12042832
410.bwaves-2097B_327,0.156959,483488,0.153786,483488,0.152139,483488,0.151162,483408,0.150552,480544,0.150186,480464,0.149820,480336,0.148599,480096,0.144389,479584,3208784
410.bwaves-2097B_341,0.109972,420416,0.108812,420400,0.108202,420400,0.107897,420400,0.107714,420384,0.107653,420352,0.107592,420352,0.106799,420352,0.100574,420352,3907840
410.bwaves-2097B_354,0.332095,535600,0.330570,535600,0.329776,535600,0.329349,535552,0.329105,535504,0.328983,535472,0.328739,535472,0.324406,535472,0.303415,535472,1628144
410.bwaves-2097B_368,0.140727,535392,0.138164,535392,0.136822,535392,0.135968,535392,0.135418,531808,0.135113,531680,0.134808,531296,0.133466,531104,0.127363,530304,3946432
410.bwaves-2097B_380,0.051695,578272,0.049315,578272,0.047728,550192,0.046813,550192,0.046203,550192,0.045959,550192,0.045654,550192,0.045165,550192,0.044433,523200,12059504
410.bwaves-2097B_395,0.052061,582464,0.049620,582464,0.048034,553568,0.047057,553568,0.046508,553568,0.046203,553568,0.045898,553568,0.045410,553568,0.044738,524112,12065696
410.bwaves-2097B_410,0.051451,575024,0.049071,575024,0.047484,547184,0.046508,547184,0.045959,547184,0.045715,547184,0.045410,547184,0.044921,547184,0.044311,518752,12056768
410.bwaves-2097B_425,0.051695,577632,0.049254,577632,0.047728,549728,0.046752,549728,0.046203,549728,0.045898,549728,0.045654,549728,0.045165,549728,0.044494,521856,12057648
410.bwaves-2097B_440,0.051390,574704,0.049071,574704,0.047545,548048,0.046569,548048,0.046020,548048,0.045776,548048,0.045471,548048,0.045043,548048,0.044372,520256,12054928
410.bwaves-2097B_455,0.051634,577472,0.049193,577472,0.047667,548080,0.046630,548080,0.046081,548080,0.045776,548080,0.045532,548080,0.045043,548080,0.044372,520096,12056944
410.bwaves-2097B_470,0.051451,574944,0.049010,574944,0.047484,546128,0.046508,546128,0.045898,546128,0.045593,546128,0.045349,546128,0.044860,546128,0.044250,518624,12055408
410.bwaves-2097B_485,0.051756,578592,0.049315,578592,0.047789,550208,0.046813,550208,0.046264,550208,0.045959,550208,0.045654,550208,0.045165,550208,0.044555,522896,12059264
410.bwaves-2097B_500,0.051695,577808,0.049254,577808,0.047728,549808,0.046752,549808,0.046203,549808,0.045898,549808,0.045654,549808,0.045104,549808,0.044494,521088,12059648
410.bwaves-2097B_515,0.051634,577472,0.049254,577472,0.047667,548592,0.046691,548592,0.046081,548592,0.045776,548592,0.045532,548592,0.045043,548592,0.044433,520992,12059024
410.bwaves-2097B_530,0.051756,578352,0.049315,578352,0.047789,550240,0.046813,550240,0.046264,550240,0.045959,550240,0.045654,550240,0.045165,550240,0.044494,521408,12059600
410.bwaves-2097B_545,0.056028,546512,0.053526,546512,0.051939,522160,0.050902,522160,0.050291,522160,0.049986,522160,0.049742,522160,0.049315,522160,0.048705,497920,10513104
410.bwaves-2097B_559,0.201628,550960,0.200530,550960,0.199920,550960,0.199615,550832,0.199492,550752,0.199370,550752,0.199309,550752,0.198821,550752,0.194367,550752,2763632
410.bwaves-2097B_572,0.056699,582320,0.054258,582320,0.052671,557200,0.051634,557200,0.051024,557184,0.050719,556912,0.050352,556704,0.049315,555664,0.047789,497824,11053008
410.bwaves-2097B_587,0.051390,574656,0.049010,574656,0.047484,547360,0.046508,547360,0.046020,547360,0.045715,547360,0.045410,547360,0.044921,547360,0.044311,519568,12056928
410.bwaves-2097B_602,0.051817,579072,0.049376,579072,0.047789,549664,0.046813,549664,0.046264,549664,0.045898,549664,0.045654,549664,0.045165,549664,0.044494,521216,12050736
410.bwaves-2097B_617,0.051878,580368,0.049498,580368,0.047973,552784,0.046996,552784,0.046447,552784,0.046142,552784,0.045898,552784,0.045410,552784,0.044799,525072,12060144
410.bwaves-2097B_632,0.051878,580400,0.049498,580400,0.047973,552960,0.046996,552960,0.046447,552960,0.046142,552960,0.045898,552960,0.045410,552960,0.044799,525488,12061616
410.bwaves-2097B_647,0.052183,583360,0.049742,583360,0.048217,555840,0.047240,555840,0.046691,555840,0.046386,555840,0.046142,555840,0.045654,555840,0.044982,527280,12058960
410.bwaves-2097B_662,0.051695,578144,0.049254,578144,0.047667,548752,0.046691,548752,0.046142,548752,0.045837,548752,0.045532,548752,0.045043,548752,0.044433,521216,12058672
410.bwaves-2097B_677,0.051878,580480,0.049498,580480,0.047911,551104,0.046874,551104,0.046325,551104,0.046020,551104,0.045776,551104,0.045287,551104,0.044616,523280,12059664
410.bwaves-2097B_692,0.051756,579024,0.049376,579024,0.047850,551872,0.046874,551872,0.046325,551872,0.046081,551872,0.045776,551872,0.045349,551872,0.044738,524832,12062016
410.bwaves-2097B_707,0.051817,579424,0.049437,579424,0.047911,552880,0.046996,552880,0.046447,552880,0.046142,552880,0.045898,552880,0.045410,552880,0.044738,524832,12060672
410.bwaves-2097B_722,0.051756,578688,0.049376,578688,0.047850,551488,0.046874,551488,0.046325,551488,0.046020,551488,0.045776,551488,0.045287,551488,0.044677,523568,12057632
410.bwaves-945B_0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,223517168
416.gamess-875B_0,0.009833,2410256,0.002571,570256,0.000680,167792,0.000000,1888,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,492334128
429.mcf-184B_0,0.580337,394464,0.534875,344640,0.470923,293488,0.389762,237856,0.289745,170928,0.166967,91488,0.036317,11808,0.000000,0,0.000000,0,667840
429.mcf-184B_2,0.536461,641088,0.500275,578144,0.451761,511232,0.393057,429456,0.328495,347840,0.261614,269056,0.196502,193824,0.144511,128208,0.102405,105968,1188400
429.mcf-184B_5,0.507841,562784,0.462623,498544,0.400380,417168,0.322210,317536,0.231285,216560,0.129194,112608,0.018193,12208,0.000000,0,0.000000,0,1105488
429.mcf-184B_8,0.504424,591584,0.469702,533296,0.423935,468368,0.369380,392064,0.309395,321072,0.247090,248592,0.186922,179952,0.136090,121168,0.068964,99888,1162096
429.mcf-184B_11,0.523158,618560,0.488680,560832,0.443096,492528,0.388481,419408,0.327580,346784,0.262285,270160,0.196563,191072,0.142741,123344,0.085929,105888,1174320
429.mcf-184B_14,0.438214,790848,0.400258,732704,0.354552,591616,0.309700,508912,0.269059,447552,0.230919,384640,0.192658,319104,0.147806,242544,0.047118,200528,1844560
429.mcf-184B_18,0.452555,772256,0.411242,706144,0.360288,568816,0.306344,471376,0.253681,388048,0.201384,305168,0.148050,217120,0.085013,131200,0.000000,0,1734848
429.mcf-184B_22,0.413195,769344,0.375544,717392,0.334353,582736,0.295970,510384,0.261614,455984,0.228722,401312,0.193207,341344,0.146158,253408,0.035463,203680,1913808
429.mcf-184B_26,0.415758,799728,0.384758,757520,0.352965,648400,0.324467,595392,0.299265,555456,0.274917,514160,0.247823,466976,0.206632,392976,0.091543,328384,1979376
429.mcf-184B_30,0.407154,764592,0.366207,714048,0.322942,559616,0.284558,496224,0.251423,443984,0.220057,394016,0.186128,332864,0.133649,251536,0.000000,0,1942832
429.mcf-184B_34,0.405628,793296,0.354247,736656,0.301035,519424,0.259356,468992,0.227685,422288,0.200164,379328,0.171178,327568,0.125533,251632,0.001412,105616,2059312
429.mcf-184B_38,0.411669,796464,0.360654,742096,0.306466,526176,0.262712,470368,0.228967,420128,0.199859,373360,0.170446,320288,0.127607,251632,0.012152,211184,2046768
429.mcf-184B_42,0.421616,795984,0.378412,743424,0.330448,572352,0.287427,502608,0.251179,446000,0.218410,393248,0.184725,334432,0.138897,255888,0.023502,207088,1972320
429.mcf-184B_46,0.429854,791568,0.391715,736672,0.348327,601488,0.306039,523808,0.267594,458112,0.231713,400176,0.194977,337328,0.145914,256608,0.024113,208272,1900208
429.mcf-184B_50,0.417161,778192,0.381219,722416,0.341005,599584,0.301767,525632,0.265641,462272,0.231102,406944,0.194855,342256,0.143656,263904,0.013678,203104,1921344
429.mcf-184B_54,0.435224,607664,0.404163,575904,0.369502,490912,0.335513,445904,0.303598,403728,0.272537,363600,0.239401,321504,0.195953,260848,0.089224,214512,1435072
429.mcf-184B_57,0.440289,786192,0.406177,737248,0.365963,615568,0.324467,540608,0.283765,470416,0.243185,402304,0.201201,328608,0.149759,244880,0.032595,194272,1823520
429.mcf-184B_61,0.438947,744608,0.401845,692704,0.356688,563504,0.308846,479040,0.260576,401696,0.210843,321024,0.158729,232448,0.092519,145968,0.000000,0,1722688
429.mcf-184B_65,0.466651,620816,0.436017,578704,0.398732,504704,0.358579,445760,0.318609,392752,0.278883,345136,0.238181,291136,0.193878,230304,0.107104,190128,1346336
429.mcf-184B_68,0.465797,588080,0.430159,541760,0.385979,457312,0.337893,389440,0.288891,332656,0.238547,270352,0.186312,206368,0.129072,136240,0.014227,111616,1274000
429.mcf-184B_71,0.460060,575056,0.425216,528752,0.381463,447456,0.332400,380976,0.280958,316640,0.227990,252224,0.174290,188000,0.119674,122768,0.015691,101152,1256128
429.mcf-184B_74,0.441815,843536,0.402821,755952,0.356627,610336,0.311531,532912,0.271133,464912,0.233726,405072,0.195892,338672,0.150247,257024,0.046325,206064,1909008
429.mcf-184B_78,0.466285,617056,0.430098,559024,0.384514,472976,0.333255,400848,0.280043,328864,0.226770,262256,0.173497,195024,0.115708,126784,0.004890,87536,1323072
429.mcf-184B_81,0.460732,814512,0.424057,745136,0.378473,624784,0.329471,528800,0.280348,450896,0.230858,365792,0.180819,276848,0.124556,193616,0.007880,144240,1784432
429.mcf-184B_85,0.463661,618848,0.431624,574272,0.392691,492768,0.351135,433984,0.309090,382048,0.266923,326384,0.222315,272496,0.171788,203648,0.076775,154080,1347584
429.mcf-184B_88,0.484409,603088,0.450236,555600,0.406299,479392,0.356016,406176,0.302438,342736,0.245870,273072,0.186617,200928,0.125655,124560,0.015386,100448,1253600
429.mcf-184B_91,0.470617,592656,0.436384,547280,0.393484,466928,0.345520,400480,0.294505,339184,0.240256,270848,0.183871,200080,0.126631,126496,0.024723,103216,1272256
